feature_0,feature_1,label
3.3313999432966863,3.6662885396362563,1
-8.263626074998164,-8.904922809808799,2
-7.84465717876404,8.60881951598207,3
4.218181753371622,3.8492657145392615,1
1.1807527499143156,3.1104737663453568,4
-8.2635239845647,6.289951419862174,3
-7.184166930091441,6.517708267122048,3
-2.1846494321169434,8.954000396859357,0
-1.7379303112116975,10.60926916435724,0
-7.817014844908607,-7.191869762196962,2
5.476224121640984,1.5725862962335202,1
-7.681340695629636,6.956989272568685,3
2.304847188997513,-0.2645867937932236,4
-0.09313292602080248,9.178128525497607,0
0.1407143161918547,2.3704968319137176,4
-2.120296859778996,8.552187391698741,0
-8.736921581804575,8.281116375033386,3
4.406242080888084,1.8961438714105348,1
-2.4842451738422606,8.14068259872336,0
0.7462748350677935,5.3874012732008465,4
2.8324647025524805,2.1022116579480823,4
-6.055148236120571,-5.120260562141623,2
-8.656644099093931,7.681665092276431,3
1.165422093285561,5.575554736997373,4
-8.521222040307203,7.27512222324185,3
-8.499118645013109,-7.378366114762272,2
4.574006035488558,2.31583457376992,1
-3.220070332139393,7.9774972045825425,0
-6.830197493888429,7.853618999151772,3
-2.548501547311948,8.362176402837804,0
7.054603371069019,3.2016211392691094,1
-4.18747871163572,9.689849212227006,0
2.312462720731074,4.52314003965825,4
-9.040389663603433,6.932307920518484,3
-1.8305860482948972,6.90137081721134,0
2.0458197747573297,3.1985355080831046,4
3.7158835567911526,0.41782968684085864,1
2.254387875491836,4.233081812616592,4
2.7108069989853325,1.0578999496612749,1
3.317128256424393,2.7908010964722694,1
2.131877909197795,3.7049044709212877,4
-6.398718431135637,7.7850209585971735,0
-2.5422155091135137,11.140988044202015,0
-7.3131998655120185,-6.9571305868225295,2
5.108436656142769,1.8493035804217366,1
-1.6431911462008681,7.659424002737646,0
1.9534232783200232,4.100490609577468,4
-2.2741833169355323,7.840238795060284,0
-9.592712922725495,6.990506572866423,3
2.389671872653208,2.1112009789176325,1
-8.9040617890426,6.21662733368596,3
-9.512538275858049,7.89875605961401,3
-9.223718603082853,5.420772067375192,3
2.032675381011258,2.990075696521238,1
-8.001223392228972,6.320212911235151,3
6.272669151234482,0.4025852049977976,1
-8.50991600946024,-8.175793178806964,2
-8.863000425456619,7.670543323241174,3
-7.00483854273554,-6.408141133269559,2
-8.062591761552662,-7.221095710790503,2
-8.468715873975201,5.760109199269008,3
-1.3016462519954215,8.322015884770543,0
-8.913505623182196,7.613011213586779,3
-2.777352965443771,9.871086721108831,0
4.092533843259075,2.1908816280774976,1
5.991139137154703,1.9114972156345484,1
-2.4182321532202784,8.201692074383788,0
-1.533763080445998,9.769840738506657,0
-7.356261570526455,-8.202833281822974,2
4.592710091074944,1.8117735426586528,1
3.1584693146784204,4.227455079160959,4
-8.20125457957687,8.353289800619523,3
-6.370746957329128,-6.832773135387059,2
-2.6988071013475374,8.502028844261417,0
-1.1194645748526688,9.964281360953844,0
5.912130725226757,5.284761730634026,1
0.47492353021255074,4.231590932767689,4
-7.89464030224103,6.652067373151341,3
-4.461297058598502,-5.33133624016889,2
4.148254925072704,2.8279562754369265,1
1.4838654157207944,4.442562673269028,4
-3.6788156273255357,9.958787652689264,0
-9.095308129489437,8.328108299096364,3
-1.5221437285289234,7.5492737482330945,0
-8.834550484348417,8.799511357625123,3
5.660956390829668,1.808323537861456,1
-1.993655760093647,9.263511352794055,0
-8.797864890754747,7.6458352127518605,3
-1.9848718193571304,10.44306165794193,0
1.4292722071838804,4.5020650366841934,4
-0.6722966242403134,10.476800350235102,0
-7.399168269130108,7.284790642575562,3
4.179113309885279,2.2734099314427656,1
-8.047681796783712,-5.671549589508155,2
-4.2153704231429625,10.815886510544905,0
-9.96628915161609,7.895504164459372,3
-0.6750355113577122,9.623689035745869,0
-8.484048666587286,7.037642505431962,3
-7.552508633938764,5.515682079270224,3
-8.405855682614314,7.92866833955983,3
5.326347766285075,1.8985404635415588,1
-11.506616758160646,6.701840092128635,3
0.6039218395823129,5.356619970536643,4
3.197299404936795,1.4983528298332154,1
-6.652433222400421,-6.523416465219798,2
-7.16916092703433,5.696358501666746,3
4.095856837322294,3.5982357962088556,4
4.543159137071989,0.9735024155398216,1
-8.546566170469823,6.75927890895633,3
-7.730117417379168,6.062774929305342,3
0.7162067520567608,7.2340551071477295,4
-10.372350911198799,6.249009362388653,3
5.485286684017769,2.9200377087913547,1
-7.381118646070338,-9.311079041009599,2
2.0871622302793766,4.312109859902287,4
-1.2061229440548564,9.583924007654264,0
5.367946507191521,1.7533337414762666,1
-4.867955558501427,-8.014717849207225,2
-8.658810207613465,7.440915525148211,3
-6.920341587466771,8.203780291705742,3
1.3281485602125782,4.068458396049324,4
5.942822426155318,2.0907494681058063,1
-8.267621633521712,5.227248085884037,3
5.1243549446320324,1.9441349562716326,1
-3.728183805826826,9.088301948015888,0
-8.74283951470541,8.234112214895035,3
-8.677328057440999,7.837533376291573,3
-10.452345137352813,6.290263308900013,3
-4.125749170488386,7.84834928198554,0
1.5922159442487094,2.691451689528848,4
-6.241219752564938,-6.446116319779526,2
-9.028294330247608,7.102898243707652,3
-2.5164827169006223,10.020475057540292,0
-9.507533237125534,-5.44659892865947,2
-3.7141665431552315,8.092929050073367,0
-8.009234607765379,6.789754709694115,3
2.0485668202619776,4.5417939643018475,4
4.768849027920522,2.045567517236727,4
-7.0480772618376735,-6.510974391448911,2
-7.98710473928963,7.346872822121363,3
-2.301380512031332,9.476666983872926,0
5.195726386747049,0.3326043161884371,1
2.8440437301200063,1.1931409626524543,1
2.5496834924743896,4.043479738975658,4
2.59007477878552,3.317957830273428,4
-9.600977075214677,7.573509925849414,3
1.5650784456737288,1.7439363688205292,1
1.6900330079416115,3.355386608811216,4
-6.989306660162208,-6.9771637907145,2
2.910233096519355,6.177148414586744,4
5.907147007107364,2.2410563808957233,1
4.3051233198299315,1.6374574817457308,1
-2.2188428971735092,6.718349834608964,0
-2.4148353946734415,6.616445306759792,0
-2.552188869984692,10.891858515175128,0
2.212012913156319,4.20158371748869,4
-4.211236502572389,6.901315553821391,0
-8.779133957682198,8.190459297763878,3
-11.327711377855584,7.297081078693578,3
-8.043776303606842,-7.357178911866012,2
1.7050732350200155,3.232406973897428,4
-2.066789652405269,8.54227955340549,0
-5.227831451127825,-6.50435102526016,2
4.115800878954474,5.193251829681858,4
-4.246898832849539,7.325329598946455,0
-6.1192339614224,-7.717949202809207,2
-3.6988684424003186,6.430217991873864,0
0.24948012529035024,8.578879855670731,0
5.498336414757595,2.8349925547902535,1
4.071271619743002,1.9558269588867971,1
-7.834295672680328,-6.370836867842732,2
4.842264442588174,2.5034984634240227,1
4.048131449348375,3.705528088103309,1
-3.4251086109037705,6.8484276074008985,0
-9.010719192512552,7.125426237495048,3
-7.5103843119337315,-6.841221177267784,2
-2.3729768087512526,9.808842937623577,0
5.252829342461215,3.2098663866896007,1
-9.300433748898163,-10.278900703256916,2
-6.271202864588842,-6.94898403136479,2
4.593908700366067,3.5977341987163447,4
3.156674360347214,3.4983683405782857,4
1.5718112990834214,4.102855752800465,4
3.266917921643036,3.0688675116830835,4
-9.611536077062391,4.036554668133736,3
-8.127859654930347,-4.545875504143627,2
-10.102930351073224,7.836900189682187,3
-4.283891505581705,9.234318031933308,0
3.933238644141666,0.9684547666810916,1
-9.387990669775057,-7.084419489431033,2
-1.8264179280304198,10.968362075952568,0
-7.029836505211067,-5.86385106861405,2
-2.7191493310872406,8.107391936806907,0
-7.693425634048056,8.785699173344726,3
-1.7738689369776666,7.750187452389934,0
-2.6017196743496753,9.423668497978294,0
-2.0508750803748863,9.530336104827605,0
-1.9163613995134636,9.32709464718701,0
4.053116121820022,4.334643321992153,4
5.472053530524894,1.5027545160377764,1
0.8483306950771783,6.31962766048665,4
1.4032138591053678,3.0509808467493613,4
5.2556057940394005,1.6617136708400313,1
-6.346589198402464,-5.558522043993032,2
-10.442209957013914,8.927511744809483,3
-1.0687009335194397,8.226012993432647,0
4.69209643860026,2.6429371013629397,1
-8.072262400953093,-6.375879741801957,2
-2.539229973546923,9.995605687238665,0
-3.6881824952987214,8.744726348201892,0
0.2739978249252828,9.486267535471567,0
3.4845997578865666,1.7252361483054761,1
4.527814605548164,1.337971149002687,1
-6.4316089194975925,-6.505255740716061,2
-7.257983177494619,-8.0093368340756,2
4.228819795198784,2.177726209136617,1
-8.153822348603056,6.925805269960899,3
2.7279922450655736,5.3162657590407925,4
-9.749092595320024,6.149033911926984,3
-7.858077945130615,-8.159591511555016,2
-3.1714273981236865,12.084125271000225,0
-8.545069451698232,-5.96347717131584,2
2.4799236363605175,5.800083310952427,4
-5.3762160298382895,-7.417979132836126,2
5.758508713340563,1.6893033392779968,1
-8.061618942131688,-6.641693581819059,2
2.7187940620562827,0.9789732542044368,1
-4.198211656714136,8.080906103089271,0
3.400850151995054,2.450682143876903,1
2.844648336517337,5.843862747023855,4
3.1549668703610143,2.1044598501402962,1
-9.390045295632582,7.975591908944875,3
-7.138428356208429,-7.927662901820387,2
4.623273540915017,1.1454963550637234,1
-1.1188829282438653,8.029467346176268,0
-4.653023213398154,-6.611027899833596,2
-7.6781339489066225,-6.013825410750177,2
-9.058288608067446,7.299769702073854,3
-4.954947065266175,7.804582555097436,0
3.739682776178265,3.8494080557043753,4
1.5457618369827522,4.111685422321932,4
-7.425084453643403,-7.14249352619799,2
-6.345898621753356,-7.870894012638518,2
5.9807574153110545,3.7113687598122436,1
5.041948471129042,2.352556832560066,1
2.331147962564995,3.4044358723842825,4
-7.907425076042308,-6.762905141177944,2
-9.370243914417493,6.977232774913782,3
-3.8792245600129562,8.781894777062659,0
5.474524145307035,2.992092216832505,1
-6.081983896751538,-7.543614598116709,2
-8.067576542213686,-6.92211872528343,2
-9.470165781151263,6.6952317294108035,3
3.633575878091424,0.9091525772005833,1
-3.043800648733676,10.758347500739562,0
-1.1996254783396274,9.745251873286934,0
-7.425705800814804,7.48761889237778,3
-2.6892643274917822,9.164977872364172,0
-2.6293825148286936,8.769877627985963,0
-2.416355653875608,7.980745086604405,0
6.101429818994771,1.3573340465246568,1
-7.060011743477516,-7.272145049099583,2
-2.111681505368473,10.184940280745153,0
-4.176684583169065,7.039807631850051,0
3.5616541974709524,4.255060458095538,4
-8.517653345663232,-6.03831585496629,2
5.462488122776346,4.191500283896426,1
6.800492254041126,3.459905307468057,1
-0.550304058334788,7.298116474645562,0
2.8712494879014328,5.093769586746704,4
3.0952825539270012,0.29662786180514256,1
1.423333493099737,5.598053188618334,4
-3.145799000185383,8.323304239424706,0
-6.7982209744509445,-9.30402239186331,2
-8.454369527261814,5.6351908348829,3
0.1365962368582152,3.0426060641025243,4
-3.31208490944465,10.262171753073613,0
-6.265827700717036,-4.557924745203671,2
-8.575936588527252,6.787938297217489,3
2.9963469208000943,4.559753693170373,4
4.749981817566149,2.2758581596527447,1
0.9981056587905659,3.35812725956072,4
5.689299325187129,1.1934514117228114,1
-7.473585767592958,-7.4771965912470035,2
-7.170021363621623,9.468338612814494,3
-9.453368689411871,6.361689807373253,3
-2.487095568025288,11.026010902928661,0
4.402660617787399,4.175708077342259,4
-3.765490802271078,9.658269431231066,0
5.657995894874443,-0.7230975168407943,1
2.0859714103833187,5.199799263283209,4
2.4888829271806316,2.752803564353674,4
2.3996337439139985,3.730701493705612,4
-6.017526282985301,-7.069405973153729,2
7.011607537646684,0.09607974988747037,1
-6.908706591794901,-5.43716809569626,2
-5.729564207340819,-6.8181164210546505,2
3.87009454537493,2.558616425786021,1
-9.276616929623826,5.318119188505825,3
4.405988899804884,3.3336938001812095,1
1.5589649035608057,5.379716626098075,4
-6.899559601942361,-7.007092102273184,2
-2.8076269744730067,10.943100819422312,0
-7.828685341184748,-6.83929987780217,2
-3.061964148204495,10.282832799661021,0
-7.086989276027027,-5.953805407471936,2
-10.788980596910484,4.315637030854644,3
-7.1948186155306715,-7.28377392776931,2
-6.974508001388737,-7.575058524838842,2
1.151492973042132,1.5233832159945646,1
-3.2569662547624674,8.347713585206016,0
-7.475945621292844,-7.0991923625313955,2
2.2176561765840708,5.955487927603913,4
-8.592237349554454,5.375463879569211,3
-10.321690711872565,8.82872894840751,3
3.219018916054823,5.579719606991581,4
5.327632212117542,-0.1698701063802015,1
-8.803011046622947,7.943496250621864,3
2.437641029421443,4.751868692601187,4
1.0327658231461494,2.8908913780235252,4
4.527515409741096,3.56412566099136,1
-5.844958976886898,-8.579582060227121,2
-10.126754147337314,7.420821966979692,3
-4.1538874966439145,-7.3653865010967,2
4.730399202910013,0.05081070966412993,1
2.241893574438488,3.16032594423935,4
4.721305448860985,2.9964980940873955,1
0.47316957147230676,3.6730823162728634,4
4.140445550365797,0.6170864770923028,1
-7.934766530045656,-6.4617954494427705,2
8.178792146598571,3.4667851808248757,1
-6.064909643080136,-7.044504180606896,2
-3.794268620726085,9.593253026490144,0
-9.409282289441892,6.332188525441253,3
5.137717436662394,2.5291159200824596,1
-6.756645620561421,-7.459502702244249,2
-8.002740322139623,7.658082690361256,3
-9.428202083458727,5.628252004818036,3
5.1107779968426215,1.3624133330917334,1
-3.451075598751438,9.792222648810952,0
-4.876743760159673,-8.011179200226199,2
2.8980834695853326,5.831756621136812,4
-0.48848439330330784,8.463625012755594,0
1.0834755278617836,5.185249923616739,4
-9.72561842418194,-4.42962600976249,2
-5.417793537046163,-5.611267626822077,2
3.369189731760181,3.7511657668958502,1
-2.5937961567236596,9.598088100789763,0
2.5868798302191034,6.528264930819549,4
-7.003830335986921,7.226267757832611,3
-5.652891747960443,10.00056913344859,0
-9.333302570901534,6.437085917503228,3
3.996722702091244,2.942839041878106,1
5.648622868033565,2.629249965782387,1
-9.301812628417636,-6.7060330981246885,2
6.205087127681884,-0.02182070170207706,1
